train_loss,train_accuracy,val_loss,val_accuracy
3.4893724399068167,0.2271479159030214,3.44340014135679,0.23171873413222302
3.297487653324902,0.2526521672252186,3.3952887143243253,0.2376834315019803
3.236143989176465,0.2614522241713358,3.381948399643033,0.24064435868792525
3.2013033371218373,0.2664317366602084,3.3690048127752084,0.24177255763176603
3.177784237635912,0.2702101442634969,3.373274734180761,0.24234221082563218
3.1604215642535363,0.27259721749489446,3.3725919537802356,0.24187887173758504
3.1468480876611093,0.2750342003979683,3.368969991774417,0.2432530212247385
3.135889050566901,0.276516354008483,3.3659254883320378,0.2428595003554382
3.1268282476043043,0.27817032780017803,3.3680753577623537,0.24322128567076268
3.1190892613520265,0.27909202034350944,3.3724405256832894,0.24327523611252158
3.112508153474699,0.28048785476776456,3.3717591591845966,0.24338472377373818
3.1066083376361555,0.28123363617322095,3.3703303445326176,0.24350531887884636
3.10144542255108,0.2820019178404985,3.373987590502734,0.2435164263227379
3.0969999996399937,0.2828143818400796,3.372228089257329,0.2436814512034122
3.092579827437496,0.2835221173482746,3.371809065202729,0.24344660810399107
3.0888487620210627,0.28397989540241925,3.376528456112546,0.2428975830202092
3.08546961785836,0.28465367597004765,3.373912564991718,0.24362908753935208
3.0823348755798285,0.2850464078127455,3.3806998023190715,0.24357831065299076
3.079328665066909,0.28564123291616483,3.375165983421664,0.24314512034122068
3.0765142657528712,0.28609942006597894,3.3778762162924174,0.24366082309332793
