train_loss,train_accuracy,val_loss,val_accuracy
3.6261385566883515,0.21047767646750798,3.5038068892084864,0.22625863207068142
3.3640150031962555,0.24641182188301827,3.4597415069135735,0.23191708134457195
3.3019614171724627,0.25474346428758443,3.4406432965037372,0.23433215700213264
3.2644091998493945,0.2598702512174687,3.4283540183739745,0.23647748045089875
3.237767250149476,0.26343551997695974,3.426372079083166,0.2372930841880776
3.2176985514315657,0.26589132128082943,3.423218162093439,0.2369900096476084
3.2017729137932225,0.2685128063308373,3.4214323452914366,0.23834353102467756
3.189013424172866,0.26993686835628633,3.4144774716893367,0.23817533258860565
3.178192095487612,0.2713969308006493,3.4198731722366364,0.23748667106733015
3.1690174173720753,0.27296826726711004,3.4112072122923864,0.23920673809282014
3.1609717769985357,0.27446310284337855,3.413522470925948,0.23870214278460444
3.1536732009176673,0.27543225048436926,3.412171347729383,0.23930670508784402
3.1476387279960143,0.2762688511284495,3.4183166720025295,0.23916389509495278
3.142065336275158,0.27707845145834425,3.4082993077084147,0.24002551538539657
3.1369188101608643,0.2777530502173116,3.4122939377106105,0.2395145729663857
3.132076978171603,0.2788985180918469,3.406315656292798,0.23947331674621714
3.1281214709268688,0.2793599780070168,3.404729876479994,0.24012072204732407
3.124224869619522,0.2798639838718123,3.4130944605949654,0.2398874657256017
3.120643700212248,0.28045594530554535,3.409561596437797,0.23979860617446938
3.1174667655232504,0.2808323133214641,3.4168143987389303,0.23987953183710775
