train_loss,train_accuracy,val_loss,val_accuracy
4.674525950993331,0.09744045203435095,4.623205089636886,0.10266451711181071
4.593979025084342,0.10398434636330314,4.638261074098316,0.1039926500456992
4.559620041569322,0.10697851756820442,4.598605013721738,0.10486379100233574
4.526165380405245,0.11062355998324344,4.558834818180193,0.11097447192038185
4.5043592413738835,0.11291449573231398,4.507032161462582,0.11807847567787143
4.47470908710056,0.11584362072576844,4.4745333720381835,0.11885758352797807
4.410498276270952,0.12192482785254229,4.404458341809642,0.12424786737077283
4.321355224604531,0.13013987799130752,4.325283549116919,0.1318977226566467
4.195082946460884,0.14250438550557679,4.084155118561062,0.1573131410581903
3.738682716555849,0.1971157937110541,3.6510797518091636,0.20975138367015334
3.5170391533907504,0.22824142862753313,3.5960856727310713,0.2178344292677973
3.4548085343995667,0.23651129758600828,3.5725468240607943,0.22219172082867877
3.41868521979687,0.24119339752317118,3.5584011770352815,0.2230676221184117
3.3929795432154433,0.2442399329737655,3.545102805380435,0.224655986594902
3.3721403916631063,0.2469972377860397,3.5385293060357745,0.22612692952168173
3.3550590678160743,0.2491576720165471,3.5254742923673428,0.22851026962526658
3.340351071833141,0.2510276483217259,3.5210014600686956,0.22757883111607596
3.327916284983786,0.25258671191810234,3.5195839691491395,0.22736302934904032
3.3173779210301726,0.2539420458710792,3.5147945828349187,0.22909261704072306
3.3083736213107393,0.2554372905430172,3.5096384412179176,0.22954802224027623
